Acousticness,Danceability,Energy,Genre,Instrumental,Key,Liveness,Loudness,Speechness,Tempo,Valence
0.0317,0.539,0.859,country,0,7,0.102,-4.465,0.0399,89.937,0.456
0.000927,0.621,0.746,country,0.00108,6,0.102,-5.69,0.03,107.953,0.334
0.129,0.739,0.682,country,0,2,0.328,-3.728,0.205,131.983,0.634
0.0117,0.432,0.77,country,0,5,0.0849,-7.076,0.0331,93.858,0.335
0.0221,0.732,0.847,country,0,2,0.246,-3.921,0.0307,113.012,0.885
0.00181,0.673,0.683,country,1.06E-05,4,0.099,-4.224,0.0321,89.984,0.824
0.00303,0.565,0.825,country,0,10,0.0779,-4.245,0.0417,160.003,0.609
0.00566,0.6,0.851,country,9.78E-06,11,0.0891,-4.645,0.0388,98.007,0.727
0.323,0.606,0.652,country,0,9,0.201,-6.982,0.0281,97.155,0.476
0.0249,0.551,0.836,country,1.33E-05,2,0.222,-5.182,0.0338,147.954,0.911
0.0144,0.517,0.776,country,0,11,0.113,-5.271,0.0362,96.002,0.448
0.214,0.606,0.848,country,7.14E-05,4,0.111,-5.726,0.0361,132.004,0.49
0.749,0.655,0.56,country,0,9,0.115,-6.857,0.0486,140.975,0.599
0.218,0.423,0.813,country,1.62E-06,9,0.0732,-5.011,0.0507,173.995,0.421
0.00661,0.673,0.827,country,0,7,0.18,-3.162,0.0389,126.073,0.947
0.667,0.705,0.363,country,0,6,0.112,-8.327,0.0355,75.98,0.482
0.113,0.628,0.757,country,0,7,0.263,-3.561,0.0281,96.016,0.727
0.0677,0.44,0.793,country,0,6,0.0788,-3.95,0.0502,143.599,0.447
0.24,0.563,0.745,country,4.96E-05,2,0.11,-4.753,0.0288,121.015,0.28
0.137,0.731,0.614,country,1.30E-05,7,0.151,-7.525,0.0628,80.025,0.508
0.125,0.662,0.685,country,0,4,0.0961,-4.561,0.0302,111.964,0.447
0.0256,0.514,0.864,country,0,4,0.103,-3.246,0.0502,94.927,0.471
0.768,0.516,0.433,country,0,0,0.724,-8.881,0.0292,154.755,0.463
0.132,0.634,0.526,country,0.000951,1,0.148,-10.849,0.0291,121.592,0.667
0.0628,0.474,0.723,country,3.00E-06,10,0.109,-4.66,0.0354,148.379,0.239
0.73,0.478,0.185,country,0,0,0.0617,-10.227,0.0325,75.146,0.24
0.669,0.369,0.31,country,0.514,11,0.245,-13.384,0.0309,84.41,0.165
0.08,0.514,0.661,country,1.01E-05,8,0.0826,-7.545,0.0564,85.547,0.503
0.192,0.575,0.709,country,0.19,7,0.213,-7.285,0.032,84.289,0.566
0.25,0.568,0.616,country,0.000252,0,0.145,-7.093,0.0345,82.093,0.601
0.316,0.435,0.411,country,1.15E-05,7,0.111,-8.483,0.0383,189.677,0.172
0.25,0.652,0.505,country,6.07E-05,0,0.12,-7.09,0.033,120.963,0.457
0.11,0.605,0.642,country,6.61E-05,5,0.11,-8.421,0.04,83.55,0.439
0.726,0.456,0.251,country,0.0104,2,0.108,-11.608,0.0292,74.907,0.216
0.75,0.536,0.574,country,0.00277,7,0.105,-6.705,0.0254,87.194,0.877
0.00811,0.511,0.598,country,9.86E-06,7,0.337,-7.902,0.0274,77.998,0.659
6.82E-05,0.355,0.773,country,0.000454,9,0.134,-4.741,0.0306,172.064,0.797
0.0872,0.63,0.718,country,0.000198,5,0.258,-6.947,0.0269,123.045,0.683
0.112,0.395,0.866,country,9.85E-06,7,0.112,-7.047,0.0691,150.77,0.836
0.0714,0.626,0.817,country,0.0104,3,0.195,-4.412,0.0276,102.994,0.716
0.175,0.611,0.597,country,0.00411,7,0.15,-7.413,0.0296,141.893,0.6
0.0268,0.524,0.848,country,0.000739,4,0.0765,-4.242,0.0297,112.221,0.792
0.148,0.528,0.757,country,0,9,0.115,-3.219,0.0351,130.055,0.631
0.669,0.515,0.229,country,0.00364,10,0.105,-11.688,0.0333,92.182,0.32
0.308,0.372,0.448,country,0.426,10,0.123,-10.552,0.0365,199.697,0.114
0.139,0.431,0.587,country,0.00183,4,0.19,-6.779,0.0379,187.888,0.549
0.921,0.599,0.261,country,0.33,5,0.0864,-13.631,0.0506,103.007,0.694
0.258,0.628,0.55,country,0.0195,11,0.219,-6.553,0.0287,75.42,0.779
0.53,0.423,0.565,country,0.0032,9,0.125,-5.314,0.0361,146.831,0.708
0.0112,0.409,0.646,country,0.000691,3,0.106,-3.152,0.0273,79.902,0.404
0.882,0.555,0.287,country,0,10,0.1,-8.975,0.0299,88.495,0.239
0.00209,0.397,0.654,country,0.0201,5,0.0652,-7.771,0.0295,88.009,0.429
0.0028,0.488,0.717,country,0.00472,6,0.162,-5.005,0.0284,105.997,0.682
0.518,0.241,0.775,country,0.0535,11,0.384,-10.058,0.0376,185.192,0.702
0.0355,0.664,0.707,country,0.0142,10,0.0906,-7.153,0.0432,95.218,0.716
0.603,0.526,0.475,country,0.0302,9,0.107,-9.024,0.0253,95.596,0.247
0.18,0.479,0.229,country,0.000173,9,0.442,-13.581,0.03,134.307,0.333
0.0127,0.472,0.552,country,0.000105,7,0.107,-7.895,0.0373,79.577,0.399
0.0633,0.618,0.772,country,0.000221,9,0.0815,-4.673,0.0437,111.741,0.755
0.237,0.564,0.476,country,0.000253,9,0.193,-9.986,0.0271,81.461,0.492
0.00892,0.381,0.788,country,0.000166,7,0.108,-6.421,0.0678,170.197,0.553
0.735,0.582,0.496,country,0.000194,3,0.112,-8.802,0.0429,81.604,0.266
0.394,0.58,0.414,country,5.95E-05,3,0.109,-11.228,0.0348,133.662,0.517
0.0282,0.542,0.759,country,1.90E-06,0,0.134,-6.274,0.0487,88.479,0.315
0.11,0.598,0.415,country,0.226,4,0.211,-10.807,0.0289,142.152,0.486
0.00291,0.559,0.582,country,0.0031,6,0.13,-6.848,0.0283,109.006,0.356
0.21,0.624,0.727,country,0.000191,2,0.0999,-7.194,0.0316,116.039,0.193
0.757,0.719,0.743,country,0.000122,8,0.0827,-6.157,0.0265,120.012,0.607
0.661,0.45,0.474,country,6.11E-06,9,0.263,-5.947,0.0258,171.397,0.405
0.0132,0.517,0.735,country,0.0405,7,0.102,-9.125,0.0284,128.043,0.681
0.472,0.4,0.43,country,1.23E-05,7,0.606,-7.193,0.029,149.218,0.729
0.37,0.541,0.442,country,0.000636,4,0.178,-11.052,0.0328,126.277,0.365
0.0512,0.43,0.436,country,0.00307,4,0.0893,-8.572,0.0311,82.436,0.405
0.0325,0.336,0.739,country,5.90E-05,0,0.137,-5.394,0.0481,169.932,0.578
0.112,0.516,0.638,country,0.000216,7,0.325,-5.373,0.0253,82.057,0.626
0.475,0.396,0.423,country,0.00318,7,0.125,-9.601,0.0348,88.942,0.216
0.0787,0.63,0.656,country,0.000906,0,0.0953,-6.423,0.0276,133.012,0.432
0.236,0.626,0.602,country,0.0256,8,0.184,-6.511,0.0304,128.898,0.315
0.7,0.536,0.672,country,0.0584,4,0.309,-6.361,0.0268,86.795,0.49
0.41,0.473,0.309,country,9.83E-06,9,0.143,-10.364,0.0305,120.168,0.37
0.445,0.635,0.36,country,5.56E-05,1,0.0859,-9.815,0.0306,120.592,0.245
0.144,0.592,0.873,country,0.000319,5,0.103,-5.433,0.0362,108.397,0.924
0.798,0.699,0.282,country,1.23E-06,7,0.0981,-7.65,0.0374,79.776,0.359
0.0156,0.469,0.607,country,6.15E-05,7,0.115,-5.649,0.0301,115.049,0.218
0.717,0.462,0.237,country,0,1,0.109,-10.02,0.0313,128.007,0.155
0.463,0.731,0.469,country,1.04E-06,5,0.103,-7.226,0.0326,98.963,0.631
0.00261,0.549,0.869,country,1.77E-06,4,0.29,-4.905,0.0289,91.988,0.433
0.0285,0.599,0.931,country,0,11,0.102,-3.662,0.0517,111.012,0.788
0.013,0.631,0.716,country,0,10,0.0756,-5.713,0.0432,88.541,0.647
0.013,0.551,0.801,country,6.03E-06,6,0.265,-5.069,0.0303,128.027,0.625
0.032,0.663,0.738,country,0.000225,7,0.0856,-5.48,0.0303,130.02,0.825
0.0832,0.51,0.898,country,0,11,0.071,-3.15,0.0696,144.056,0.596
0.00898,0.612,0.799,country,0,10,0.172,-4.603,0.0275,125.976,0.687
0.0919,0.637,0.669,country,0,7,0.103,-4.608,0.0237,108.078,0.638
0.84,0.638,0.367,country,0,4,0.0999,-7.906,0.0266,71.957,0.219
0.312,0.536,0.722,country,0,4,0.117,-4.163,0.0284,143.78,0.499
0.0414,0.555,0.89,country,0.131,6,0.147,-5.533,0.0309,96.987,0.513
0.269,0.504,0.805,country,0.103,3,0.117,-5.653,0.0316,155.956,0.496
0.1,0.692,0.809,country,9.77E-05,2,0.185,-5.935,0.0255,104.023,0.927
0.083,0.503,0.824,country,0,3,0.21,-4.039,0.0524,161.981,0.448
0.263,0.677,0.556,country,0,9,0.105,-6.544,0.0306,80.009,0.521
0.143,0.375,0.574,country,0,7,0.11,-5.305,0.0315,132.025,0.406
0.0282,0.575,0.845,country,0,10,0.0814,-3.838,0.035,127.997,0.376
0.0406,0.488,0.915,country,0,7,0.351,-4.255,0.0389,75.019,0.646
0.0244,0.553,0.747,country,0,9,0.363,-5.905,0.0292,73.033,0.711
0.593,0.725,0.437,country,0,6,0.0842,-9.602,0.0575,83.985,0.759
0.047,0.643,0.783,country,0,10,0.083,-6.458,0.0856,154.084,0.579
0.133,0.607,0.575,country,2.52E-06,8,0.0566,-7.066,0.0252,78.341,0.504
0.205,0.589,0.641,country,0,5,0.0864,-8.12,0.0838,160.031,0.57
0.0165,0.443,0.804,country,2.89E-06,10,0.181,-6.432,0.0406,151.928,0.438
0.257,0.611,0.8,country,0,0,0.194,-5.61,0.0377,89.974,0.527
0.0575,0.493,0.708,country,0,5,0.175,-5.196,0.0291,158.037,0.547
0.00916,0.612,0.848,country,0,6,0.366,-3.736,0.0368,120.996,0.719
0.397,0.596,0.544,country,0,10,0.106,-7.294,0.0315,147.976,0.393
0.0848,0.375,0.889,country,0,3,0.136,-3.704,0.0991,199.669,0.881
0.381,0.66,0.383,country,0,2,0.119,-9.377,0.0304,83.096,0.381
0.456,0.529,0.663,country,0,9,0.142,-7.138,0.0306,148.102,0.592
0.496,0.846,0.711,country,0,0,0.247,-7.939,0.061,120.013,0.883
0.0617,0.594,0.824,country,0,9,0.0861,-4.252,0.0458,116.005,0.671
0.243,0.517,0.743,country,3.36E-06,9,0.107,-4.336,0.0363,76.979,0.664
0.385,0.525,0.685,country,0,7,0.0731,-3.954,0.0351,78.003,0.54
0.0119,0.638,0.722,country,0.00808,9,0.189,-6.177,0.0332,103.017,0.469
0.0972,0.531,0.746,country,0,11,0.102,-4.228,0.0329,139.788,0.304
0.189,0.692,0.692,country,0,2,0.0884,-6.065,0.0818,153.255,0.75
0.113,0.747,0.861,country,0,8,0.026,-5.251,0.0514,103.966,0.859
0.00585,0.544,0.781,country,0,6,0.191,-6.16,0.0311,144.075,0.527
0.143,0.492,0.681,country,0,6,0.199,-7.038,0.075,178.01,0.511
0.0292,0.474,0.594,country,0,11,0.133,-5.756,0.0289,86.131,0.503
0.122,0.549,0.751,country,0,9,0.208,-5.423,0.0299,89.953,0.493
0.0266,0.394,0.8,country,0,4,0.184,-4.17,0.0413,162.053,0.525
0.00385,0.523,0.954,country,1.65E-06,1,0.243,-3.051,0.0374,141.982,0.901
0.38,0.665,0.621,country,0,10,0.119,-8.571,0.0524,147.975,0.632
0.125,0.497,0.805,country,0,11,0.167,-3.995,0.0332,166.048,0.696
0.676,0.552,0.402,country,0,11,0.0928,-7.431,0.0262,103.313,0.382
0.00967,0.642,0.762,country,5.72E-05,6,0.182,-7.411,0.0296,113.038,0.605
0.0441,0.489,0.9,country,0,7,0.247,-3.563,0.0488,200.054,0.611
0.629,0.509,0.493,country,1.23E-06,4,0.0943,-7.497,0.0323,157.948,0.261
0.355,0.396,0.51,country,0,6,0.113,-6.274,0.0327,113.994,0.299
0.0533,0.878,0.619,country,0,6,0.113,-5.56,0.102,136.041,0.639
0.799,0.583,0.479,country,0,4,0.115,-7.601,0.0328,169.95,0.462
0.167,0.645,0.552,country,2.33E-05,3,0.0718,-7.623,0.033,102.881,0.214
0.0954,0.513,0.612,country,0,7,0.384,-5.928,0.0368,179.997,0.572
0.129,0.739,0.682,country,0,2,0.328,-3.728,0.205,131.983,0.634
0.159,0.578,0.569,country,0,1,0.105,-7.862,0.0356,100.038,0.187
0.0986,0.547,0.817,country,0,9,0.136,-4.255,0.0448,142.118,0.592
0.000852,0.6,0.861,country,0.00115,9,0.0623,-4.214,0.136,103.06,0.493
0.441,0.449,0.783,country,0,6,0.0825,-3.474,0.0341,164.016,0.419
0.0221,0.732,0.847,country,0,2,0.246,-3.921,0.0307,113.012,0.885
0.0252,0.611,0.805,country,2.79E-05,9,0.338,-4.661,0.0311,105.052,0.415
0.00527,0.541,0.87,country,0,1,0.0867,-4.741,0.122,179.975,0.665
0.287,0.493,0.65,country,2.11E-06,0,0.135,-6.943,0.032,149.839,0.389
0.235,0.461,0.437,country,7.10E-06,2,0.121,-8.285,0.0284,128.132,0.194
0.388,0.601,0.635,country,2.02E-05,1,0.187,-7.248,0.032,93.466,0.629
0.171,0.472,0.789,country,0,11,0.183,-6.033,0.0388,104.277,0.445
0.137,0.569,0.901,country,0,3,0.111,-4.965,0.0527,166.106,0.95
0.279,0.612,0.57,country,0,11,0.0963,-6.642,0.0347,77.004,0.335
0.519,0.573,0.747,country,1.13E-06,0,0.0867,-6.46,0.0319,79.952,0.645
0.437,0.669,0.66,country,0.000103,6,0.12,-7.493,0.0292,105.946,0.737
0.00581,0.624,0.807,country,0.000267,3,0.0851,-6.319,0.0361,125.019,0.649
0.582,0.651,0.708,country,0,4,0.0796,-4.791,0.0376,119.964,0.558
0.536,0.647,0.718,country,6.35E-06,0,0.0922,-6.341,0.0384,122.945,0.268
0.195,0.606,0.805,country,8.81E-06,11,0.109,-5.399,0.214,96.995,0.725
0.0118,0.491,0.765,country,0,1,0.284,-4.249,0.0376,168,0.702
0.15,0.661,0.835,country,0,5,0.308,-5.833,0.0334,98.016,0.907
0.629,0.605,0.493,country,1.65E-06,5,0.149,-7.72,0.0288,141.056,0.26
0.00101,0.564,0.858,country,0.00125,7,0.143,-3.282,0.0386,115.024,0.621
0.0248,0.566,0.765,country,0,2,0.0783,-6.337,0.0439,156.036,0.604
0.0237,0.598,0.837,country,0,2,0.087,-5.878,0.0449,97.058,0.68
0.667,0.705,0.363,country,0,6,0.112,-8.327,0.0355,75.98,0.482
0.0155,0.644,0.753,country,0,10,0.0718,-5.448,0.0378,96.995,0.775
0.161,0.583,0.8,country,0,4,0.342,-4.813,0.041,110.024,0.531
0.0153,0.517,0.813,country,0,1,0.106,-6.325,0.0558,83.005,0.444
0.212,0.557,0.617,country,0,9,0.0934,-5.186,0.032,94.997,0.155
0.0523,0.619,0.684,country,0,1,0.135,-5.616,0.0441,95.99,0.814
0.0608,0.538,0.752,country,5.39E-06,10,0.118,-5.106,0.0396,139.984,0.217
0.0793,0.519,0.872,country,0,2,0.111,-3.212,0.0616,179.965,0.74
0.0903,0.522,0.883,country,0,1,0.189,-3.82,0.0569,152.102,0.793
0.668,0.631,0.589,country,0,7,0.111,-5.821,0.0278,97.067,0.487
0.425,0.368,0.592,country,0,6,0.0849,-4.317,0.0385,117.988,0.451
0.0549,0.583,0.811,country,0,1,0.0927,-5.307,0.0405,116.95,0.504
0.0539,0.65,0.754,country,0,2,0.285,-5.998,0.0321,100.034,0.712
0.0896,0.614,0.808,country,0.000365,6,0.0895,-5.22,0.0397,103.059,0.647
0.0104,0.513,0.949,country,0,0,0.154,-1.723,0.0461,159.985,0.797
0.675,0.66,0.778,country,1.01E-05,2,0.0737,-4.188,0.0276,105.011,0.61
0.0021,0.482,0.892,country,9.43E-06,7,0.728,-3.634,0.0355,82.03,0.734
0.0901,0.538,0.752,country,7.83E-05,6,0.0828,-5.784,0.0413,173.976,0.757
0.603,0.659,0.695,country,4.98E-05,2,0.21,-4.486,0.0291,90.01,0.577
0.121,0.643,0.625,country,0.0154,4,0.087,-5.751,0.029,104.933,0.744
0.00206,0.479,0.859,country,0,0,0.123,-5.208,0.0395,173.924,0.537
0.16,0.711,0.696,country,0,7,0.17,-5.05,0.0871,80.512,0.694
0.00751,0.636,0.86,country,0,1,0.0753,-4.047,0.0348,116.898,0.659
0.88,0.581,0.197,country,0,3,0.107,-7.697,0.0329,130.367,0.349
0.0845,0.79,0.636,country,0,7,0.0463,-7.599,0.0702,93.997,0.93
0.0844,0.593,0.837,country,0,9,0.148,-4.834,0.0302,99.947,0.569
0.0143,0.563,0.797,country,0,9,0.105,-4.702,0.0284,109.958,0.672
0.00576,0.588,0.649,country,0.000368,1,0.0594,-6.358,0.0422,90.009,0.496
0.0312,0.489,0.581,country,0,11,0.132,-5.731,0.0281,86.016,0.494
0.201,0.386,0.799,country,0,2,0.103,-3.789,0.0555,86.333,0.391
0.84,0.638,0.367,country,0,4,0.0999,-7.906,0.0266,71.957,0.219
0.0977,0.333,0.412,country,0,3,0.112,-8.633,0.029,85.028,0.474
0.214,0.638,0.634,country,0,6,0.0866,-6.474,0.0468,92.097,0.473
0.0869,0.586,0.793,country,0,1,0.11,-5.636,0.0407,142.057,0.443
0.133,0.693,0.664,country,1.41E-05,2,0.378,-5.036,0.0312,126.938,0.425
0.116,0.598,0.808,country,0,7,0.305,-6.875,0.0602,141.913,0.571
0.112,0.514,0.836,country,0,5,0.0878,-3.663,0.0381,143.888,0.501
0.434,0.636,0.428,country,1.02E-05,0,0.0903,-6.512,0.0375,139.919,0.32
0.158,0.614,0.472,country,0,7,0.111,-6.626,0.0297,146.005,0.168
0.554,0.702,0.632,country,0,9,0.127,-6.508,0.0247,102.404,0.457
0.135,0.686,0.525,country,0,2,0.11,-6.721,0.0331,132.927,0.322
0.00842,0.527,0.671,country,0,5,0.268,-5.032,0.0283,136.03,0.331
0.544,0.577,0.53,country,3.29E-06,7,0.103,-6.749,0.0312,85.471,0.22
0.887,0.728,0.253,country,1.11E-05,0,0.133,-8.427,0.0304,140.923,0.457
0.567,0.655,0.616,country,5.22E-05,0,0.0697,-9.196,0.0292,147.96,0.561
0.865,0.641,0.0628,country,4.08E-06,4,0.105,-14.155,0.0417,129.004,0.275
0.774,0.549,0.284,country,0,4,0.105,-8.383,0.0388,135.632,0.389
0.412,0.638,0.234,country,0,9,0.102,-16.819,0.0294,114.492,0.353
0.597,0.529,0.56,country,0,11,0.0953,-8.348,0.0841,167.712,0.406
0.218,0.528,0.331,country,0,9,0.0992,-8.899,0.0289,125.262,0.181
0.195,0.57,0.483,country,0.00111,7,0.111,-7.907,0.0314,139.813,0.0574
0.627,0.625,0.345,country,0.0281,7,0.127,-12.378,0.029,129.974,0.24
0.703,0.605,0.228,country,0.00198,7,0.0936,-16.116,0.0267,78.31,0.285
0.842,0.5,0.225,country,0,0,0.112,-10.22,0.0302,173.788,0.355
0.823,0.305,0.304,country,0,11,0.67,-8.383,0.0285,145.49,0.341
0.463,0.533,0.365,country,1.36E-06,11,0.104,-9.407,0.0253,148.215,0.289
0.782,0.598,0.223,country,9.76E-05,9,0.102,-9.842,0.0365,117.308,0.211
0.379,0.55,0.543,country,0,2,0.0927,-8.395,0.0408,82.761,0.562
0.222,0.612,0.525,country,0,1,0.101,-5.951,0.0257,133.95,0.211
0.323,0.619,0.392,country,1.25E-05,7,0.123,-11.967,0.0304,125.868,0.334
0.262,0.722,0.341,country,0,11,0.124,-9.182,0.0303,134.092,0.219
0.797,0.568,0.602,country,0.000501,6,0.0863,-6.951,0.0322,79.985,0.391
0.874,0.557,0.385,country,0,7,0.175,-7.835,0.0262,103.73,0.148
0.0367,0.581,0.446,country,7.45E-06,4,0.293,-9.236,0.0316,135.793,0.249
0.0572,0.439,0.606,country,3.05E-06,5,0.112,-4.428,0.031,124.86,0.229
0.816,0.52,0.333,country,0,2,0.188,-11.508,0.0302,74.165,0.198
0.523,0.379,0.421,country,4.04E-06,0,0.0719,-7.062,0.0325,139.225,0.114
0.506,0.619,0.677,country,0.0592,1,0.0825,-7.789,0.0295,103.96,0.5
0.594,0.43,0.173,country,0.000111,8,0.224,-18.597,0.0321,72.103,0.365
0.446,0.594,0.506,country,0,5,0.0616,-5.487,0.0267,135.809,0.268
0.684,0.7,0.45,country,6.36E-05,6,0.158,-11.023,0.0308,109.333,0.704
0.374,0.328,0.124,country,0.000515,5,0.15,-17.134,0.0307,66.791,0.195
0.809,0.401,0.176,country,0,10,0.309,-11.013,0.0281,134.643,0.26
0.643,0.646,0.416,country,7.47E-06,10,0.102,-8.813,0.0285,143.822,0.511
0.594,0.33,0.547,country,5.17E-06,1,0.0921,-4.363,0.0279,184.843,0.336
0.916,0.426,0.0985,country,0,4,0.17,-10.76,0.0386,131.158,0.156
0.683,0.384,0.222,country,0,3,0.204,-11.1,0.0304,146.532,0.3
0.558,0.484,0.476,country,0.000672,0,0.199,-8.125,0.0248,82.087,0.272
0.0143,0.534,0.666,country,0.0615,9,0.113,-9.471,0.0335,87.401,0.59
0.516,0.613,0.426,country,0,2,0.131,-6.418,0.0289,129.644,0.129
0.8,0.687,0.328,country,0.0754,5,0.15,-9.861,0.0268,81.023,0.0855
0.766,0.513,0.309,country,0,10,0.183,-8.827,0.0256,100.913,0.0887
0.511,0.55,0.299,country,0,7,0.0831,-10.93,0.0296,125.393,0.292
0.181,0.592,0.403,country,3.09E-05,2,0.0897,-8.83,0.0234,91.956,0.438
0.884,0.555,0.218,country,7.36E-05,10,0.289,-11.793,0.0319,111.584,0.612
0.812,0.504,0.271,country,0.00236,4,0.344,-14.388,0.0304,112.033,0.369
0.818,0.494,0.221,country,0.000337,3,0.111,-15.911,0.0285,140.855,0.16
0.376,0.425,0.293,country,0.0028,0,0.0922,-11.011,0.0286,67.999,0.176
0.714,0.675,0.49,country,0.000313,6,0.113,-7.818,0.0395,84.409,0.353
0.267,0.641,0.333,country,4.05E-06,0,0.0942,-10.447,0.0285,128.007,0.204
0.824,0.554,0.158,country,7.74E-06,9,0.0891,-16.007,0.0327,71.57,0.266
0.5,0.647,0.45,country,0.00154,5,0.0885,-11.887,0.027,146.971,0.736
0.928,0.626,0.04,country,0.00178,4,0.11,-19.994,0.0405,117.136,0.418
0.931,0.471,0.021,country,1.19E-06,10,0.103,-24.385,0.0366,107.765,0.356
0.0809,0.588,0.419,country,0.000198,3,0.115,-8.115,0.0243,86.887,0.477
0.0298,0.581,0.717,country,0.000186,4,0.243,-4.433,0.0318,107.884,0.316
0.723,0.435,0.383,country,0.0076,4,0.0875,-12.028,0.0261,91.587,0.199
0.636,0.562,0.353,country,0.000619,8,0.105,-11.882,0.0249,77.973,0.431
0.225,0.559,0.459,country,3.13E-06,9,0.119,-8.026,0.0268,121.72,0.317
0.000907,0.612,0.841,country,0,9,0.37,-3.795,0.0353,104.986,0.499
0.00172,0.462,0.977,country,0,0,0.352,-3.805,0.045,154.038,0.746
0.12,0.568,0.796,country,0,11,0.084,-5.308,0.0313,133.975,0.573
0.593,0.725,0.437,country,0,6,0.0842,-9.602,0.0575,83.985,0.759
0.32,0.677,0.739,country,2.36E-06,2,0.12,-5.068,0.0352,127.04,0.658
0.00967,0.642,0.762,country,5.72E-05,6,0.182,-7.411,0.0296,113.038,0.605
0.381,0.66,0.383,country,0,2,0.119,-9.377,0.0304,83.096,0.381
0.158,0.614,0.472,country,0,7,0.111,-6.626,0.0297,146.005,0.168
0.323,0.606,0.652,country,0,9,0.201,-6.982,0.0281,97.155,0.476
0.00898,0.629,0.808,country,9.06E-06,9,0.0751,-4.125,0.0269,110.001,0.773
0.0275,0.616,0.728,country,0,9,0.228,-4.02,0.0278,111.934,0.375
0.0465,0.545,0.779,country,3.81E-06,9,0.118,-5.282,0.0395,108.958,0.511
0.0651,0.434,0.831,country,0,8,0.119,-4.774,0.0453,156.034,0.596
0.00898,0.612,0.799,country,0,10,0.172,-4.603,0.0275,125.976,0.687
0.496,0.846,0.711,country,0,0,0.247,-7.939,0.061,120.013,0.883
0.076,0.498,0.968,country,0,8,0.0947,-1.18,0.113,161.989,0.491
0.113,0.588,0.408,country,0,3,0.13,-8.662,0.0237,85.008,0.484
0.438,0.783,0.517,country,3.10E-06,7,0.0742,-7.316,0.0297,101.981,0.495
0.263,0.677,0.556,country,0,9,0.105,-6.544,0.0306,80.009,0.521
0.231,0.589,0.809,country,0,3,0.0719,-5.292,0.0376,88.965,0.496
0.0441,0.489,0.9,country,0,7,0.247,-3.563,0.0488,200.054,0.611
0.129,0.69,0.626,country,0,7,0.169,-5.831,0.0275,101.958,0.638
0.0919,0.637,0.669,country,0,7,0.103,-4.608,0.0237,108.078,0.638
0.143,0.375,0.574,country,0,7,0.11,-5.305,0.0315,132.025,0.406
0.0458,0.677,0.847,country,0,7,0.0763,-3.608,0.0396,104.944,0.806
0.144,0.631,0.658,country,0,5,0.22,-5.313,0.0281,80.996,0.7
0.0318,0.647,0.857,country,0,2,0.0212,-5.381,0.0397,95.996,0.771
0.38,0.665,0.621,country,0,10,0.119,-8.571,0.0524,147.975,0.632
0.0951,0.514,0.951,country,0,9,0.349,-3.813,0.0603,171.96,0.838
0.312,0.536,0.722,country,0,4,0.117,-4.163,0.0284,143.78,0.499
0.0617,0.594,0.824,country,0,9,0.0861,-4.252,0.0458,116.005,0.671
0.143,0.492,0.681,country,0,6,0.199,-7.038,0.075,178.01,0.511
0.0325,0.639,0.846,country,0,9,0.116,-6.184,0.0439,115.965,0.475
0.463,0.731,0.469,country,1.04E-06,5,0.103,-7.226,0.0326,98.963,0.631
0.361,0.526,0.661,country,0,7,0.087,-3.828,0.0333,78.132,0.556
0.0169,0.626,0.707,country,0,5,0.0772,-5.755,0.0425,88.543,0.653
0.047,0.643,0.783,country,0,10,0.083,-6.458,0.0856,154.084,0.579
0.111,0.54,0.836,country,0,11,0.0874,-5.914,0.0627,167.957,0.55
0.113,0.747,0.861,country,0,8,0.026,-5.251,0.0514,103.966,0.859
0.0165,0.443,0.804,country,2.89E-06,10,0.181,-6.432,0.0406,151.928,0.438
0.0677,0.587,0.628,country,1.88E-06,1,0.122,-5.703,0.0431,92.003,0.649
0.0707,0.581,0.783,country,0.00014,2,0.0875,-6.667,0.0405,125.948,0.604
0.368,0.494,0.78,country,0,11,0.0921,-3.825,0.064,159.708,0.664
0.0832,0.51,0.898,country,0,11,0.071,-3.15,0.0696,144.056,0.596
0.606,0.686,0.417,country,1.79E-06,7,0.0844,-7.787,0.0363,82.407,0.451
0.032,0.663,0.738,country,0.000225,7,0.0856,-5.48,0.0303,130.02,0.825
0.0452,0.577,0.805,country,0,1,0.334,-5.293,0.0369,90.97,0.708
0.00647,0.414,0.843,country,1.52E-05,11,0.194,-4.638,0.0531,165.713,0.572
0.0371,0.532,0.801,country,7.07E-06,2,0.0633,-3.759,0.0393,172.05,0.799
0.0414,0.555,0.89,country,0.131,6,0.147,-5.533,0.0309,96.987,0.513
0.0319,0.573,0.85,country,0,10,0.081,-3.816,0.0361,127.992,0.347
0.00292,0.556,0.737,country,1.47E-05,8,0.155,-4.389,0.0285,144.532,0.662
0.0361,0.908,0.517,country,1.73E-06,1,0.0949,-6.063,0.129,136.019,0.471
0.201,0.614,0.869,country,0,9,0.0903,-3.234,0.0379,82.021,0.506
0.625,0.62,0.421,country,1.17E-06,11,0.428,-8.588,0.0329,130.849,0.0697
0.0318,0.631,0.792,country,0,6,0.106,-6.39,0.0513,120.004,0.437
0.0509,0.685,0.849,country,0.00019,11,0.33,-4.812,0.0392,93.996,0.879
0.0021,0.482,0.892,country,9.43E-06,7,0.728,-3.634,0.0355,82.03,0.734
0.287,0.599,0.659,country,2.06E-06,5,0.505,-5.241,0.0371,82.002,0.644
0.0623,0.791,0.565,country,0,5,0.156,-3.933,0.0439,99.961,0.181
